{'ulf': 44, 'urf': 145, 'umf': 100, 'ull': 214, 'urr': 35, 'ubb': 71, 'ul2': 369, 'ur2': 37, 'l1d': 1250, 'lld': 1250, 'rrd': 1250, 'r1d': 1250, 'imur': 360, 'pos': {'x': 3.36, 'y': 11.09, 'z': -0.57}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['86AE', '0BAE', '1D33', '0D9D'], 'Ax': ['0.00', '6.50', '6.03', '0.60'], 'Ay': ['12.40', '12.40', '4.85', '4.85'], 'Az': ['1.07', '1.70', '1.00', '1.07'], 'ADist': ['3.99', '4.11', '6.90', '7.54']}, 'a': 1.5, 'b': 11.3, 'oldx': 3.36, 'oldy': 11.09, 'imuc': 443.55839990066494, 'minimu': 220, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [1.5, 1.5, 7.1, 7.1, 11.7, 11.7, 1.5], 'sety': [11.3, 0.8, 1.3, 11.5, 11.43, 1, 0.8]}
{'ulf': 211, 'urf': 166, 'umf': 164, 'ull': 147, 'urr': 66, 'ubb': 182, 'ul2': 146, 'ur2': 214, 'l1d': 1250, 'lld': 1250, 'rrd': 1250, 'r1d': 1250, 'imur': 355, 'pos': {'x': 8.08, 'y': 4.73, 'z': 1.23}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1D33', '4097', '1991', '0B82'], 'Ax': ['6.03', '6.50', '13.92', '13.32'], 'Ay': ['4.85', '0.00', '4.60', '12.40'], 'Az': ['1.00', '1.07', '1.07', '1.70'], 'ADist': ['2.22', '5.05', '5.87', '9.35']}, 'a': 7.1, 'b': 11.5, 'oldx': 8.08, 'oldy': 4.73, 'imuc': 368.2367100491192, 'minimu': 220, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [1.5, 1.5, 7.1, 7.1, 11.7, 11.7, 1.5], 'sety': [11.3, 0.8, 1.3, 11.5, 11.43, 1, 0.8]}
{'ulf': 211, 'urf': 166, 'umf': 164, 'ull': 147, 'urr': 66, 'ubb': 182, 'ul2': 146, 'ur2': 214, 'l1d': 1250, 'lld': 1250, 'rrd': 1250, 'r1d': 1250, 'imur': 359, 'pos': {'x': 8.08, 'y': 4.73, 'z': 1.23}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1D33', '4097', '1991', '0B82'], 'Ax': ['6.03', '6.50', '13.92', '13.32'], 'Ay': ['4.85', '0.00', '4.60', '12.40'], 'Az': ['1.00', '1.07', '1.07', '1.70'], 'ADist': ['2.22', '5.05', '5.87', '9.35']}, 'a': 7.1, 'b': 11.5, 'oldx': 8.08, 'oldy': 4.73, 'imuc': 368.2367100491192, 'minimu': 220, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [1.5, 1.5, 7.1, 7.1, 11.7, 11.7, 1.5], 'sety': [11.3, 0.8, 1.3, 11.5, 11.43, 1, 0.8]}
{'ulf': 211, 'urf': 166, 'umf': 164, 'ull': 147, 'urr': 66, 'ubb': 182, 'ul2': 146, 'ur2': 214, 'l1d': 1250, 'lld': 1250, 'rrd': 1250, 'r1d': 1250, 'imur': 362, 'pos': {'x': 8.08, 'y': 4.73, 'z': 1.23}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1D33', '4097', '1991', '0B82'], 'Ax': ['6.03', '6.50', '13.92', '13.32'], 'Ay': ['4.85', '0.00', '4.60', '12.40'], 'Az': ['1.00', '1.07', '1.07', '1.70'], 'ADist': ['2.22', '5.05', '5.87', '9.35']}, 'a': 7.1, 'b': 11.5, 'oldx': 8.08, 'oldy': 4.73, 'imuc': 368.2367100491192, 'minimu': 220, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [1.5, 1.5, 7.1, 7.1, 11.7, 11.7, 1.5], 'sety': [11.3, 0.8, 1.3, 11.5, 11.43, 1, 0.8]}
{'ulf': 211, 'urf': 166, 'umf': 164, 'ull': 147, 'urr': 66, 'ubb': 182, 'ul2': 146, 'ur2': 214, 'l1d': 1250, 'lld': 1250, 'rrd': 1250, 'r1d': 1250, 'imur': 365, 'pos': {'x': 8.08, 'y': 4.73, 'z': 1.23}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1D33', '4097', '1991', '0B82'], 'Ax': ['6.03', '6.50', '13.92', '13.32'], 'Ay': ['4.85', '0.00', '4.60', '12.40'], 'Az': ['1.00', '1.07', '1.07', '1.70'], 'ADist': ['2.22', '5.05', '5.87', '9.35']}, 'a': 7.1, 'b': 11.5, 'oldx': 8.08, 'oldy': 4.73, 'imuc': 368.2367100491192, 'minimu': 220, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [1.5, 1.5, 7.1, 7.1, 11.7, 11.7, 1.5], 'sety': [11.3, 0.8, 1.3, 11.5, 11.43, 1, 0.8]}
{'ulf': 209, 'urf': 160, 'umf': 165, 'ull': 139, 'urr': 94, 'ubb': 0, 'ul2': 147, 'ur2': 67, 'l1d': 1546, 'lld': 1851, 'rrd': 1890, 'r1d': 489, 'imur': 369, 'pos': {'x': 8.04, 'y': 4.76, 'z': 0.22}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1D33', '4097', '1991', '0B82'], 'Ax': ['6.03', '6.50', '13.92', '13.32'], 'Ay': ['4.85', '0.00', '4.60', '12.40'], 'Az': ['1.00', '1.07', '1.07', '1.70'], 'ADist': ['2.14', '5.07', '5.97', '9.50']}, 'a': 7.1, 'b': 11.5, 'oldx': 8.08, 'oldy': 4.73, 'imuc': 368.2367100491192, 'minimu': 220, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [1.5, 1.5, 7.1, 7.1, 11.7, 11.7, 1.5], 'sety': [11.3, 0.8, 1.3, 11.5, 11.43, 1, 0.8]}
{'ulf': 192, 'urf': 141, 'umf': 146, 'ull': 135, 'urr': 33, 'ubb': 0, 'ul2': 140, 'ur2': 123, 'l1d': 1587, 'lld': 1325, 'rrd': 1645, 'r1d': 567, 'imur': 369, 'pos': {'x': 7.97, 'y': 4.95, 'z': 0.16}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1D33', '1991', '0BAE', '0B82'], 'Ax': ['6.03', '13.92', '6.50', '13.32'], 'Ay': ['4.85', '4.60', '12.40', '12.40'], 'Az': ['1.00', '1.07', '1.70', '1.70'], 'ADist': ['2.08', '6.04', '7.73', '9.27']}, 'a': 7.1, 'b': 11.5, 'oldx': 8.08, 'oldy': 4.73, 'imuc': 368.2367100491192, 'minimu': 220, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [1.5, 1.5, 7.1, 7.1, 11.7, 11.7, 1.5], 'sety': [11.3, 0.8, 1.3, 11.5, 11.43, 1, 0.8]}
{'ulf': 180, 'urf': 129, 'umf': 136, 'ull': 173, 'urr': 31, 'ubb': 0, 'ul2': 137, 'ur2': 106, 'l1d': 1415, 'lld': 1586, 'rrd': 1467, 'r1d': 637, 'imur': 369, 'pos': {'x': 7.96, 'y': 5.11, 'z': 0.15}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1D33', '1991', '0BAE', '0B82'], 'Ax': ['6.03', '13.92', '6.50', '13.32'], 'Ay': ['4.85', '4.60', '12.40', '12.40'], 'Az': ['1.00', '1.07', '1.70', '1.70'], 'ADist': ['2.14', '6.04', '7.45', '9.28']}, 'a': 7.1, 'b': 11.5, 'oldx': 8.08, 'oldy': 4.73, 'imuc': 368.2367100491192, 'minimu': 220, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [1.5, 1.5, 7.1, 7.1, 11.7, 11.7, 1.5], 'sety': [11.3, 0.8, 1.3, 11.5, 11.43, 1, 0.8]}
{'ulf': 159, 'urf': 112, 'umf': 117, 'ull': 173, 'urr': 35, 'ubb': 0, 'ul2': 137, 'ur2': 32, 'l1d': 1841, 'lld': 1110, 'rrd': 1469, 'r1d': 725, 'imur': 369, 'pos': {'x': 7.91, 'y': 5.32, 'z': 0.16}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1D33', '1991', '0BAE', '0B82'], 'Ax': ['6.03', '13.92', '6.50', '13.32'], 'Ay': ['4.85', '4.60', '12.40', '12.40'], 'Az': ['1.00', '1.07', '1.70', '1.70'], 'ADist': ['2.12', '6.12', '7.36', '9.32']}, 'a': 7.1, 'b': 11.5, 'oldx': 8.08, 'oldy': 4.73, 'imuc': 368.2367100491192, 'minimu': 220, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [1.5, 1.5, 7.1, 7.1, 11.7, 11.7, 1.5], 'sety': [11.3, 0.8, 1.3, 11.5, 11.43, 1, 0.8]}
{'ulf': 137, 'urf': 94, 'umf': 100, 'ull': 174, 'urr': 39, 'ubb': 0, 'ul2': 134, 'ur2': 33, 'l1d': 1379, 'lld': 1480, 'rrd': 1135, 'r1d': 766, 'imur': 369, 'pos': {'x': 7.87, 'y': 5.55, 'z': 0.22}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1D33', '1991', '0BAE', '0B82'], 'Ax': ['6.03', '13.92', '6.50', '13.32'], 'Ay': ['4.85', '4.60', '12.40', '12.40'], 'Az': ['1.00', '1.07', '1.70', '1.70'], 'ADist': ['2.15', '6.17', '7.13', '9.38']}, 'a': 7.1, 'b': 11.5, 'oldx': 8.08, 'oldy': 4.73, 'imuc': 368.2367100491192, 'minimu': 220, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [1.5, 1.5, 7.1, 7.1, 11.7, 11.7, 1.5], 'sety': [11.3, 0.8, 1.3, 11.5, 11.43, 1, 0.8]}
{'ulf': 120, 'urf': 81, 'umf': 87, 'ull': 174, 'urr': 43, 'ubb': 0, 'ul2': 141, 'ur2': 36, 'l1d': 1905, 'lld': 1168, 'rrd': 982, 'r1d': 866, 'imur': 369, 'pos': {'x': 7.84, 'y': 5.69, 'z': 0.41}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1D33', '1991', '0BAE', '0B82'], 'Ax': ['6.03', '13.92', '6.50', '13.32'], 'Ay': ['4.85', '4.60', '12.40', '12.40'], 'Az': ['1.00', '1.07', '1.70', '1.70'], 'ADist': ['2.14', '6.23', '6.93', '8.89']}, 'a': 7.1, 'b': 11.5, 'oldx': 8.08, 'oldy': 4.73, 'imuc': 368.2367100491192, 'minimu': 220, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [1.5, 1.5, 7.1, 7.1, 11.7, 11.7, 1.5], 'sety': [11.3, 0.8, 1.3, 11.5, 11.43, 1, 0.8]}
{'ulf': 104, 'urf': 67, 'umf': 74, 'ull': 180, 'urr': 47, 'ubb': 231, 'ul2': 172, 'ur2': 39, 'l1d': 2387, 'lld': 1055, 'rrd': 834, 'r1d': 1016, 'imur': 369, 'pos': {'x': 7.85, 'y': 5.78, 'z': 0.17}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1D33', '1991', '0BAE', '0B82'], 'Ax': ['6.03', '13.92', '6.50', '13.32'], 'Ay': ['4.85', '4.60', '12.40', '12.40'], 'Az': ['1.00', '1.07', '1.70', '1.70'], 'ADist': ['2.22', '6.26', '7.01', '9.30']}, 'a': 7.1, 'b': 11.5, 'oldx': 8.08, 'oldy': 4.73, 'imuc': 368.2367100491192, 'minimu': 220, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [1.5, 1.5, 7.1, 7.1, 11.7, 11.7, 1.5], 'sety': [11.3, 0.8, 1.3, 11.5, 11.43, 1, 0.8]}
{'ulf': 84, 'urf': 54, 'umf': 57, 'ull': 201, 'urr': 52, 'ubb': 239, 'ul2': 174, 'ur2': 43, 'l1d': 1815, 'lld': 762, 'rrd': 653, 'r1d': 932, 'imur': 369, 'pos': {'x': 7.85, 'y': 5.83, 'z': 0.14}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1D33', '1991', '0BAE', '0B82'], 'Ax': ['6.03', '13.92', '6.50', '13.32'], 'Ay': ['4.85', '4.60', '12.40', '12.40'], 'Az': ['1.00', '1.07', '1.70', '1.70'], 'ADist': ['2.22', '6.28', '6.90', '8.68']}, 'a': 7.1, 'b': 11.5, 'oldx': 8.08, 'oldy': 4.73, 'imuc': 368.2367100491192, 'minimu': 220, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [1.5, 1.5, 7.1, 7.1, 11.7, 11.7, 1.5], 'sety': [11.3, 0.8, 1.3, 11.5, 11.43, 1, 0.8]}
{'ulf': 72, 'urf': 37, 'umf': 44, 'ull': 198, 'urr': 54, 'ubb': 250, 'ul2': 176, 'ur2': 48, 'l1d': 947, 'lld': 604, 'rrd': 505, 'r1d': 734, 'imur': 369, 'pos': {'x': 7.79, 'y': 5.97, 'z': 0.26}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1D33', '1991', '0BAE', '0B82'], 'Ax': ['6.03', '13.92', '6.50', '13.32'], 'Ay': ['4.85', '4.60', '12.40', '12.40'], 'Az': ['1.00', '1.07', '1.70', '1.70'], 'ADist': ['2.30', '6.34', '6.75', '8.72']}, 'a': 7.1, 'b': 11.5, 'oldx': 8.08, 'oldy': 4.73, 'imuc': 368.2367100491192, 'minimu': 220, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [1.5, 1.5, 7.1, 7.1, 11.7, 11.7, 1.5], 'sety': [11.3, 0.8, 1.3, 11.5, 11.43, 1, 0.8]}
{'ulf': 53, 'urf': 24, 'umf': 30, 'ull': 195, 'urr': 57, 'ubb': 0, 'ul2': 179, 'ur2': 53, 'l1d': 1211, 'lld': 450, 'rrd': 357, 'r1d': 495, 'imur': 369, 'pos': {'x': 7.79, 'y': 6.27, 'z': 0.11}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1D33', '1991', '0BAE', '0B82'], 'Ax': ['6.03', '13.92', '6.50', '13.32'], 'Ay': ['4.85', '4.60', '12.40', '12.40'], 'Az': ['1.00', '1.07', '1.70', '1.70'], 'ADist': ['2.43', '6.44', '6.46', '8.61']}, 'a': 7.1, 'b': 11.5, 'oldx': 8.08, 'oldy': 4.73, 'imuc': 368.2367100491192, 'minimu': 220, 'mode': 'avoidance', 'status': 'Rotate left', 'setx': [1.5, 1.5, 7.1, 7.1, 11.7, 11.7, 1.5], 'sety': [11.3, 0.8, 1.3, 11.5, 11.43, 1, 0.8]}
{'ulf': 58, 'urf': 27, 'umf': 32, 'ull': 184, 'urr': 68, 'ubb': 267, 'ul2': 168, 'ur2': 62, 'l1d': 1079, 'lld': 489, 'rrd': 391, 'r1d': 546, 'imur': 369, 'pos': {'x': 7.74, 'y': 6.25, 'z': 0.18}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1D33', '0BAE', '1991', '0B82'], 'Ax': ['6.03', '6.50', '13.92', '13.32'], 'Ay': ['4.85', '12.40', '4.60', '12.40'], 'Az': ['1.00', '1.70', '1.07', '1.70'], 'ADist': ['2.31', '6.49', '6.47', '8.67']}, 'a': 7.1, 'b': 11.5, 'oldx': 8.08, 'oldy': 4.73, 'imuc': 368.2367100491192, 'minimu': 220, 'mode': 'avoidance', 'status': 'Rotate left', 'setx': [1.5, 1.5, 7.1, 7.1, 11.7, 11.7, 1.5], 'sety': [11.3, 0.8, 1.3, 11.5, 11.43, 1, 0.8]}
{'ulf': 61, 'urf': 32, 'umf': 39, 'ull': 163, 'urr': 91, 'ubb': 0, 'ul2': 165, 'ur2': 85, 'l1d': 1485, 'lld': 569, 'rrd': 448, 'r1d': 693, 'imur': 369, 'pos': {'x': 7.48, 'y': 6.15, 'z': 0.09}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1D33', '0BAE', '1991', '0B82'], 'Ax': ['6.03', '6.50', '13.92', '13.32'], 'Ay': ['4.85', '12.40', '4.60', '12.40'], 'Az': ['1.00', '1.70', '1.07', '1.70'], 'ADist': ['2.10', '6.52', '6.68', '8.83']}, 'a': 7.1, 'b': 11.5, 'oldx': 8.08, 'oldy': 4.73, 'imuc': 368.2367100491192, 'minimu': 220, 'mode': 'avoidance', 'status': 'Rotate left', 'setx': [1.5, 1.5, 7.1, 7.1, 11.7, 11.7, 1.5], 'sety': [11.3, 0.8, 1.3, 11.5, 11.43, 1, 0.8]}
{'ulf': 62, 'urf': 36, 'umf': 42, 'ull': 145, 'urr': 106, 'ubb': 65, 'ul2': 132, 'ur2': 102, 'l1d': 1250, 'lld': 1250, 'rrd': 1250, 'r1d': 1250, 'imur': 369, 'pos': {'x': 7.31, 'y': 6.05, 'z': 0.05}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1D33', '0BAE', '1991', '0B82'], 'Ax': ['6.03', '6.50', '13.92', '13.32'], 'Ay': ['4.85', '12.40', '4.60', '12.40'], 'Az': ['1.00', '1.70', '1.07', '1.70'], 'ADist': ['1.99', '6.65', '6.83', '8.95']}, 'a': 7.1, 'b': 11.5, 'oldx': 8.08, 'oldy': 4.73, 'imuc': 368.2367100491192, 'minimu': 220, 'mode': 'avoidance', 'status': 'Rotate left', 'setx': [1.5, 1.5, 7.1, 7.1, 11.7, 11.7, 1.5], 'sety': [11.3, 0.8, 1.3, 11.5, 11.43, 1, 0.8]}
{'ulf': 67, 'urf': 40, 'umf': 46, 'ull': 133, 'urr': 120, 'ubb': 0, 'ul2': 133, 'ur2': 115, 'l1d': 1457, 'lld': 622, 'rrd': 536, 'r1d': 733, 'imur': 369, 'pos': {'x': 7.17, 'y': 5.98, 'z': 0.4}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1D33', '0BAE', '1991', '0B82'], 'Ax': ['6.03', '6.50', '13.92', '13.32'], 'Ay': ['4.85', '12.40', '4.60', '12.40'], 'Az': ['1.00', '1.70', '1.07', '1.70'], 'ADist': ['1.90', '6.68', '6.99', '9.01']}, 'a': 7.1, 'b': 11.5, 'oldx': 8.08, 'oldy': 4.73, 'imuc': 368.2367100491192, 'minimu': 220, 'mode': 'avoidance', 'status': 'Rotate left', 'setx': [1.5, 1.5, 7.1, 7.1, 11.7, 11.7, 1.5], 'sety': [11.3, 0.8, 1.3, 11.5, 11.43, 1, 0.8]}
{'ulf': 67, 'urf': 36, 'umf': 42, 'ull': 121, 'urr': 133, 'ubb': 0, 'ul2': 123, 'ur2': 128, 'l1d': 1494, 'lld': 608, 'rrd': 492, 'r1d': 704, 'imur': 369, 'pos': {'x': 7.08, 'y': 6.08, 'z': -0.24}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1D33', '0BAE', '1991', '0B82'], 'Ax': ['6.03', '6.50', '13.92', '13.32'], 'Ay': ['4.85', '12.40', '4.60', '12.40'], 'Az': ['1.00', '1.70', '1.07', '1.70'], 'ADist': ['2.08', '6.60', '7.18', '9.00']}, 'a': 7.1, 'b': 11.5, 'oldx': 8.08, 'oldy': 4.73, 'imuc': 368.2367100491192, 'minimu': 220, 'mode': 'avoidance', 'status': 'Rotate left', 'setx': [1.5, 1.5, 7.1, 7.1, 11.7, 11.7, 1.5], 'sety': [11.3, 0.8, 1.3, 11.5, 11.43, 1, 0.8]}
{'ulf': 69, 'urf': 40, 'umf': 47, 'ull': 105, 'urr': 149, 'ubb': 0, 'ul2': 107, 'ur2': 143, 'l1d': 1247, 'lld': 628, 'rrd': 541, 'r1d': 803, 'imur': 369, 'pos': {'x': 6.88, 'y': 5.98, 'z': -0.02}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1D33', '0BAE', '1991', '0B82'], 'Ax': ['6.03', '6.50', '13.92', '13.32'], 'Ay': ['4.85', '12.40', '4.60', '12.40'], 'Az': ['1.00', '1.70', '1.07', '1.70'], 'ADist': ['1.70', '6.66', '7.36', '9.19']}, 'a': 7.1, 'b': 11.5, 'oldx': 8.08, 'oldy': 4.73, 'imuc': 368.2367100491192, 'minimu': 220, 'mode': 'avoidance', 'status': 'Rotate left', 'setx': [1.5, 1.5, 7.1, 7.1, 11.7, 11.7, 1.5], 'sety': [11.3, 0.8, 1.3, 11.5, 11.43, 1, 0.8]}
{'ulf': 65, 'urf': 37, 'umf': 44, 'ull': 94, 'urr': 159, 'ubb': 0, 'ul2': 95, 'ur2': 154, 'l1d': 1224, 'lld': 638, 'rrd': 493, 'r1d': 790, 'imur': 369, 'pos': {'x': 6.77, 'y': 5.98, 'z': -0.11}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1D33', '0BAE', '1991', '0B82'], 'Ax': ['6.03', '6.50', '13.92', '13.32'], 'Ay': ['4.85', '12.40', '4.60', '12.40'], 'Az': ['1.00', '1.70', '1.07', '1.70'], 'ADist': ['1.76', '6.68', '7.38', '9.30']}, 'a': 7.1, 'b': 11.5, 'oldx': 8.08, 'oldy': 4.73, 'imuc': 368.2367100491192, 'minimu': 220, 'mode': 'avoidance', 'status': 'Rotate left', 'setx': [1.5, 1.5, 7.1, 7.1, 11.7, 11.7, 1.5], 'sety': [11.3, 0.8, 1.3, 11.5, 11.43, 1, 0.8]}
{'ulf': 71, 'urf': 41, 'umf': 48, 'ull': 79, 'urr': 173, 'ubb': 70, 'ul2': 80, 'ur2': 168, 'l1d': 974, 'lld': 635, 'rrd': 551, 'r1d': 833, 'imur': 369, 'pos': {'x': 6.67, 'y': 6.05, 'z': -0.25}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1D33', '0BAE', '1991', '0B82'], 'Ax': ['6.03', '6.50', '13.92', '13.32'], 'Ay': ['4.85', '12.40', '4.60', '12.40'], 'Az': ['1.00', '1.70', '1.07', '1.70'], 'ADist': ['1.91', '6.63', '7.50', '9.46']}, 'a': 7.1, 'b': 11.5, 'oldx': 8.08, 'oldy': 4.73, 'imuc': 368.2367100491192, 'minimu': 220, 'mode': 'avoidance', 'status': 'Rotate left', 'setx': [1.5, 1.5, 7.1, 7.1, 11.7, 11.7, 1.5], 'sety': [11.3, 0.8, 1.3, 11.5, 11.43, 1, 0.8]}
{'ulf': 64, 'urf': 39, 'umf': 45, 'ull': 68, 'urr': 62, 'ubb': 69, 'ul2': 71, 'ur2': 178, 'l1d': 836, 'lld': 581, 'rrd': 510, 'r1d': 795, 'imur': 369, 'pos': {'x': 6.5, 'y': 5.86, 'z': -0.35}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1D33', '0BAE', '1991', '0B82'], 'Ax': ['6.03', '6.50', '13.92', '13.32'], 'Ay': ['4.85', '12.40', '4.60', '12.40'], 'Az': ['1.00', '1.70', '1.07', '1.70'], 'ADist': ['1.65', '6.88', '7.71', '9.50']}, 'a': 7.1, 'b': 11.5, 'oldx': 8.08, 'oldy': 4.73, 'imuc': 368.2367100491192, 'minimu': 220, 'mode': 'avoidance', 'status': 'Rotate left', 'setx': [1.5, 1.5, 7.1, 7.1, 11.7, 11.7, 1.5], 'sety': [11.3, 0.8, 1.3, 11.5, 11.43, 1, 0.8]}
{'ulf': 69, 'urf': 41, 'umf': 46, 'ull': 55, 'urr': 105, 'ubb': 62, 'ul2': 57, 'ur2': 191, 'l1d': 673, 'lld': 608, 'rrd': 546, 'r1d': 807, 'imur': 369, 'pos': {'x': 6.05, 'y': 5.91, 'z': -0.45}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1D33', '0D9D', '0BAE', '86AE'], 'Ax': ['6.03', '0.60', '6.50', '0.00'], 'Ay': ['4.85', '4.85', '12.40', '12.40'], 'Az': ['1.00', '1.07', '1.70', '1.07'], 'ADist': ['2.13', '7.16', '6.79', '9.04']}, 'a': 7.1, 'b': 11.5, 'oldx': 8.08, 'oldy': 4.73, 'imuc': 368.2367100491192, 'minimu': 220, 'mode': 'avoidance', 'status': 'Rotate left', 'setx': [1.5, 1.5, 7.1, 7.1, 11.7, 11.7, 1.5], 'sety': [11.3, 0.8, 1.3, 11.5, 11.43, 1, 0.8]}
{'ulf': 67, 'urf': 38, 'umf': 43, 'ull': 45, 'urr': 112, 'ubb': 64, 'ul2': 48, 'ur2': 128, 'l1d': 553, 'lld': 568, 'rrd': 518, 'r1d': 802, 'imur': 369, 'pos': {'x': 6.05, 'y': 5.96, 'z': 0.74}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1D33', '0D9D', '0BAE', '86AE'], 'Ax': ['6.03', '0.60', '6.50', '0.00'], 'Ay': ['4.85', '4.85', '12.40', '12.40'], 'Az': ['1.00', '1.07', '1.70', '1.07'], 'ADist': ['1.73', '7.08', '6.66', '8.96']}, 'a': 7.1, 'b': 11.5, 'oldx': 8.08, 'oldy': 4.73, 'imuc': 368.2367100491192, 'minimu': 220, 'mode': 'avoidance', 'status': 'Rotate left', 'setx': [1.5, 1.5, 7.1, 7.1, 11.7, 11.7, 1.5], 'sety': [11.3, 0.8, 1.3, 11.5, 11.43, 1, 0.8]}
{'ulf': 71, 'urf': 41, 'umf': 45, 'ull': 31, 'urr': 123, 'ubb': 62, 'ul2': 36, 'ur2': 215, 'l1d': 390, 'lld': 605, 'rrd': 550, 'r1d': 807, 'imur': 369, 'pos': {'x': 6.24, 'y': 6.01, 'z': -0.01}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1D33', '4097', '0BAE', '86AE'], 'Ax': ['6.03', '6.50', '6.50', '0.00'], 'Ay': ['4.85', '0.00', '12.40', '12.40'], 'Az': ['1.00', '1.07', '1.70', '1.07'], 'ADist': ['1.66', '6.16', '6.69', '8.67']}, 'a': 7.1, 'b': 11.5, 'oldx': 8.08, 'oldy': 4.73, 'imuc': 368.2367100491192, 'minimu': 220, 'mode': 'avoidance', 'status': 'Rotate left', 'setx': [1.5, 1.5, 7.1, 7.1, 11.7, 11.7, 1.5], 'sety': [11.3, 0.8, 1.3, 11.5, 11.43, 1, 0.8]}
{'ulf': 69, 'urf': 36, 'umf': 42, 'ull': 22, 'urr': 64, 'ubb': 64, 'ul2': 26, 'ur2': 224, 'l1d': 293, 'lld': 559, 'rrd': 510, 'r1d': 766, 'imur': 369, 'pos': {'x': 5.72, 'y': 6.11, 'z': -0.25}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1D33', '0D9D', '0BAE', '86AE'], 'Ax': ['6.03', '0.60', '6.50', '0.00'], 'Ay': ['4.85', '4.85', '12.40', '12.40'], 'Az': ['1.00', '1.07', '1.70', '1.07'], 'ADist': ['1.86', '6.77', '6.63', '8.59']}, 'a': 7.1, 'b': 11.5, 'oldx': 8.08, 'oldy': 4.73, 'imuc': 368.2367100491192, 'minimu': 220, 'mode': 'avoidance', 'status': 'Rotate left', 'setx': [1.5, 1.5, 7.1, 7.1, 11.7, 11.7, 1.5], 'sety': [11.3, 0.8, 1.3, 11.5, 11.43, 1, 0.8]}
