{'ulf': 22, 'urf': 100, 'umf': 100, 'ull': 100, 'urr': 47, 'ubb': 176, 'ul2': 338, 'ur2': 83, 'l1d': 1100, 'lld': 3079, 'rrd': 968, 'r1d': 901, 'imur': 360, 'pos': {'x': -0.9, 'y': 7.23, 'z': -0.13}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1D33', '0BAE', '4097', '86AE'], 'Ax': ['0.00', '-4.20', '1.60', '5.10'], 'Ay': ['7.20', '3.40', '3.10', '7.20'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['1.52', '5.17', '5.02', '6.11']}, 'a': -2.3, 'b': 6.3, 'oldx': -0.9, 'oldy': 7.23, 'imuc': 483.595520120853, 'minimu': 145, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 92, 'urf': 116, 'umf': 98, 'ull': 100, 'urr': 73, 'ubb': 254, 'ul2': 98, 'ur2': 80, 'l1d': 876, 'lld': 954, 'rrd': 1185, 'r1d': 1259, 'imur': 449, 'pos': {'x': 6.52, 'y': 0.79, 'z': -0.61}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['4090', '1991', '0D9D', '4097'], 'Ax': ['5.10', '4.40', '10.10', '1.60'], 'Ay': ['0.00', '3.66', '3.12', '3.10'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.27', '3.93', '4.65', '5.66']}, 'a': -2.42, 'b': 0.75, 'oldx': 7.36, 'oldy': 0.73, 'imuc': 449.88283088007535, 'minimu': 145, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 78, 'urf': 65, 'umf': 65, 'ull': 60, 'urr': 78, 'ubb': 0, 'ul2': 115, 'ur2': 73, 'l1d': 2639, 'lld': 781, 'rrd': 1156, 'r1d': 454, 'imur': 449, 'pos': {'x': 6.17, 'y': 0.66, 'z': -0.67}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['4090', '1991', '0D9D', '4097'], 'Ax': ['5.10', '4.40', '10.10', '1.60'], 'Ay': ['0.00', '3.66', '3.12', '3.10'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['1.93', '3.85', '4.94', '5.55']}, 'a': -2.42, 'b': 0.75, 'oldx': 7.36, 'oldy': 0.73, 'imuc': 449.88283088007535, 'minimu': 145, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 68, 'urf': 62, 'umf': 63, 'ull': 116, 'urr': 60, 'ubb': 0, 'ul2': 98, 'ur2': 62, 'l1d': 1335, 'lld': 472, 'rrd': 1723, 'r1d': 3290, 'imur': 449, 'pos': {'x': 6.01, 'y': 0.55, 'z': -0.49}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['4090', '1991', '0D9D', '4097'], 'Ax': ['5.10', '4.40', '10.10', '1.60'], 'Ay': ['0.00', '3.66', '3.12', '3.10'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['1.85', '3.82', '5.11', '5.42']}, 'a': -2.42, 'b': 0.75, 'oldx': 7.36, 'oldy': 0.73, 'imuc': 449.88283088007535, 'minimu': 145, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 60, 'urf': 63, 'umf': 62, 'ull': 64, 'urr': 63, 'ubb': 0, 'ul2': 117, 'ur2': 50, 'l1d': 1399, 'lld': 551, 'rrd': 1459, 'r1d': 2149, 'imur': 449, 'pos': {'x': 5.76, 'y': 0.52, 'z': -0.37}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['4090', '1991', '0D9D', '4097'], 'Ax': ['5.10', '4.40', '10.10', '1.60'], 'Ay': ['0.00', '3.66', '3.12', '3.10'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['1.64', '3.71', '5.25', '5.25']}, 'a': -2.42, 'b': 0.75, 'oldx': 7.36, 'oldy': 0.73, 'imuc': 449.88283088007535, 'minimu': 145, 'mode': 'avoidance', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 41, 'urf': 50, 'umf': 37, 'ull': 35, 'urr': 71, 'ubb': 0, 'ul2': 89, 'ur2': 78, 'l1d': 300, 'lld': 258, 'rrd': 1430, 'r1d': 4249, 'imur': 449, 'pos': {'x': 5.5, 'y': 0.45, 'z': -0.35}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['4090', '1991', '0D9D', '4097'], 'Ax': ['5.10', '4.40', '10.10', '1.60'], 'Ay': ['0.00', '3.66', '3.12', '3.10'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['1.53', '3.68', '5.60', '4.98']}, 'a': -2.42, 'b': 0.75, 'oldx': 7.36, 'oldy': 0.73, 'imuc': 449.88283088007535, 'minimu': 145, 'mode': 'avoidance', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 49, 'urf': 48, 'umf': 32, 'ull': 56, 'urr': 43, 'ubb': 0, 'ul2': 100, 'ur2': 56, 'l1d': 1146, 'lld': 254, 'rrd': 572, 'r1d': 4586, 'imur': 449, 'pos': {'x': 5.62, 'y': 0.36, 'z': -0.35}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['4090', '1991', '0D9D', '4097'], 'Ax': ['5.10', '4.40', '10.10', '1.60'], 'Ay': ['0.00', '3.66', '3.12', '3.10'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['1.56', '3.77', '5.41', '5.24']}, 'a': -2.42, 'b': 0.75, 'oldx': 7.36, 'oldy': 0.73, 'imuc': 449.88283088007535, 'minimu': 145, 'mode': 'avoidance', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 59, 'urf': 61, 'umf': 39, 'ull': 5, 'urr': 62, 'ubb': 0, 'ul2': 68, 'ur2': 78, 'l1d': 1054, 'lld': 534, 'rrd': 878, 'r1d': 1733, 'imur': 449, 'pos': {'x': 5.99, 'y': 0.37, 'z': -0.43}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['4090', '1991', '0D9D', '4097'], 'Ax': ['5.10', '4.40', '10.10', '1.60'], 'Ay': ['0.00', '3.66', '3.12', '3.10'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['1.67', '3.98', '5.19', '5.51']}, 'a': -2.42, 'b': 0.75, 'oldx': 7.36, 'oldy': 0.73, 'imuc': 449.88283088007535, 'minimu': 145, 'mode': 'avoidance', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 56, 'urf': 62, 'umf': 39, 'ull': 6, 'urr': 77, 'ubb': 0, 'ul2': 83, 'ur2': 77, 'l1d': 1944, 'lld': 497, 'rrd': 897, 'r1d': 4333, 'imur': 449, 'pos': {'x': 5.97, 'y': 0.39, 'z': -0.52}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['4090', '1991', '0D9D', '4097'], 'Ax': ['5.10', '4.40', '10.10', '1.60'], 'Ay': ['0.00', '3.66', '3.12', '3.10'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['1.90', '4.03', '5.22', '5.47']}, 'a': -2.42, 'b': 0.75, 'oldx': 7.36, 'oldy': 0.73, 'imuc': 449.88283088007535, 'minimu': 145, 'mode': 'avoidance', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 60, 'urf': 67, 'umf': 54, 'ull': 9, 'urr': 56, 'ubb': 0, 'ul2': 44, 'ur2': 66, 'l1d': 1449, 'lld': 473, 'rrd': 697, 'r1d': 2410, 'imur': 449, 'pos': {'x': 5.81, 'y': 0.49, 'z': -0.39}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['4090', '1991', '0D9D', '4097'], 'Ax': ['5.10', '4.40', '10.10', '1.60'], 'Ay': ['0.00', '3.66', '3.12', '3.10'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['1.70', '3.73', '5.24', '5.16']}, 'a': -2.42, 'b': 0.75, 'oldx': 7.36, 'oldy': 0.73, 'imuc': 449.88283088007535, 'minimu': 145, 'mode': 'avoidance', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 56, 'urf': 66, 'umf': 43, 'ull': 54, 'urr': 68, 'ubb': 0, 'ul2': 45, 'ur2': 51, 'l1d': 505, 'lld': 758, 'rrd': 2681, 'r1d': 734, 'imur': 449, 'pos': {'x': 5.57, 'y': 0.6, 'z': -0.36}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['4090', '1991', '0D9D', '4097'], 'Ax': ['5.10', '4.40', '10.10', '1.60'], 'Ay': ['0.00', '3.66', '3.12', '3.10'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['1.56', '3.53', '5.36', '5.02']}, 'a': -2.42, 'b': 0.75, 'oldx': 7.36, 'oldy': 0.73, 'imuc': 449.88283088007535, 'minimu': 145, 'mode': 'avoidance', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 59, 'urf': 65, 'umf': 77, 'ull': 44, 'urr': 65, 'ubb': 0, 'ul2': 64, 'ur2': 61, 'l1d': 470, 'lld': 463, 'rrd': 1103, 'r1d': 1717, 'imur': 449, 'pos': {'x': 5.3, 'y': 0.61, 'z': -0.52}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['4090', '1991', '0D9D', '4097'], 'Ax': ['5.10', '4.40', '10.10', '1.60'], 'Ay': ['0.00', '3.66', '3.12', '3.10'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['1.76', '3.55', '5.64', '4.89']}, 'a': -2.42, 'b': 0.75, 'oldx': 7.36, 'oldy': 0.73, 'imuc': 449.88283088007535, 'minimu': 145, 'mode': 'avoidance', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 75, 'urf': 83, 'umf': 68, 'ull': 62, 'urr': 203, 'ubb': 0, 'ul2': 83, 'ur2': 200, 'l1d': 670, 'lld': 3927, 'rrd': 1776, 'r1d': 1386, 'imur': 449, 'pos': {'x': 5.25, 'y': 0.8, 'z': -0.43}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['4090', '1991', '0D9D', '4097'], 'Ax': ['5.10', '4.40', '10.10', '1.60'], 'Ay': ['0.00', '3.66', '3.12', '3.10'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['1.67', '3.34', '5.61', '4.68']}, 'a': -2.42, 'b': 0.75, 'oldx': 7.36, 'oldy': 0.73, 'imuc': 449.88283088007535, 'minimu': 145, 'mode': 'avoidance', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 55, 'urf': 100, 'umf': 53, 'ull': 46, 'urr': 100, 'ubb': 0, 'ul2': 63, 'ur2': 204, 'l1d': 454, 'lld': 1912, 'rrd': 1513, 'r1d': 2425, 'imur': 449, 'pos': {'x': 5.03, 'y': 0.65, 'z': -0.34}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['4090', '1991', '1582', '0D9D'], 'Ax': ['5.10', '4.40', '0.00', '10.10'], 'Ay': ['0.00', '3.66', '0.00', '3.12'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['1.53', '3.39', '5.46', '5.81']}, 'a': -2.42, 'b': 0.75, 'oldx': 7.36, 'oldy': 0.73, 'imuc': 449.88283088007535, 'minimu': 145, 'mode': 'avoidance', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 73, 'urf': 100, 'umf': 61, 'ull': 31, 'urr': 239, 'ubb': 65, 'ul2': 32, 'ur2': 100, 'l1d': 1081, 'lld': 2593, 'rrd': 2225, 'r1d': 1877, 'imur': 449, 'pos': {'x': 4.84, 'y': 0.51, 'z': -0.34}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['4090', '1991', '1582', '0D9D'], 'Ax': ['5.10', '4.40', '0.00', '10.10'], 'Ay': ['0.00', '3.66', '0.00', '3.12'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['1.67', '3.49', '5.08', '6.39']}, 'a': -2.42, 'b': 0.75, 'oldx': 7.36, 'oldy': 0.73, 'imuc': 449.88283088007535, 'minimu': 145, 'mode': 'avoidance', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 50, 'urf': 298, 'umf': 68, 'ull': 38, 'urr': 100, 'ubb': 84, 'ul2': 34, 'ur2': 100, 'l1d': 1517, 'lld': 2012, 'rrd': 1891, 'r1d': 1050, 'imur': 449, 'pos': {'x': 4.59, 'y': 0.26, 'z': -0.41}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['4090', '1991', '1582', '0D9D'], 'Ax': ['5.10', '4.40', '0.00', '10.10'], 'Ay': ['0.00', '3.66', '0.00', '3.12'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['1.53', '3.79', '4.84', '6.74']}, 'a': -2.42, 'b': 0.75, 'oldx': 7.36, 'oldy': 0.73, 'imuc': 449.88283088007535, 'minimu': 145, 'mode': 'avoidance', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 97, 'urf': 100, 'umf': 32, 'ull': 50, 'urr': 100, 'ubb': 61, 'ul2': 35, 'ur2': 100, 'l1d': 1650, 'lld': 1305, 'rrd': 2010, 'r1d': 1683, 'imur': 449, 'pos': {'x': 4.34, 'y': -0.08, 'z': -0.27}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['4090', '4097', '1991', '1582'], 'Ax': ['5.10', '1.60', '4.40', '0.00'], 'Ay': ['0.00', '3.10', '3.66', '0.00'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['1.52', '4.38', '3.98', '4.55']}, 'a': -2.42, 'b': 0.75, 'oldx': 7.36, 'oldy': 0.73, 'imuc': 449.88283088007535, 'minimu': 145, 'mode': 'avoidance', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 80, 'urf': 100, 'umf': 85, 'ull': 88, 'urr': 100, 'ubb': 12, 'ul2': 7, 'ur2': 100, 'l1d': 1592, 'lld': 815, 'rrd': 1014, 'r1d': 1790, 'imur': 449, 'pos': {'x': 5.0, 'y': 0.21, 'z': 0.15}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['4090', '1991', '1582', '0D9D'], 'Ax': ['5.10', '4.40', '0.00', '10.10'], 'Ay': ['0.00', '3.66', '0.00', '3.12'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['1.01', '3.55', '5.49', '5.70']}, 'a': -2.42, 'b': 0.75, 'oldx': 7.36, 'oldy': 0.73, 'imuc': 449.88283088007535, 'minimu': 145, 'mode': 'avoidance', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 173, 'urf': 140, 'umf': 157, 'ull': 341, 'urr': 280, 'ubb': 3, 'ul2': 342, 'ur2': 277, 'l1d': 2931, 'lld': 1140, 'rrd': 2011, 'r1d': 2455, 'imur': 416, 'pos': {'x': 7.8, 'y': 0.83, 'z': -0.39}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['4090', '0D9D', '1991', '4097'], 'Ax': ['5.10', '10.10', '4.40', '1.60'], 'Ay': ['0.00', '3.12', '3.66', '3.10'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['3.39', '3.44', '4.72', '7.13']}, 'a': -2.42, 'b': 0.75, 'oldx': 7.8, 'oldy': 0.83, 'imuc': 450.4484900923969, 'minimu': 145, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 173, 'urf': 140, 'umf': 157, 'ull': 341, 'urr': 280, 'ubb': 3, 'ul2': 342, 'ur2': 277, 'l1d': 2931, 'lld': 1140, 'rrd': 2011, 'r1d': 2455, 'imur': 422, 'pos': {'x': 7.8, 'y': 0.83, 'z': -0.39}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['4090', '0D9D', '1991', '4097'], 'Ax': ['5.10', '10.10', '4.40', '1.60'], 'Ay': ['0.00', '3.12', '3.66', '3.10'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['3.39', '3.44', '4.72', '7.13']}, 'a': -2.42, 'b': 0.75, 'oldx': 7.8, 'oldy': 0.83, 'imuc': 450.4484900923969, 'minimu': 145, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 173, 'urf': 140, 'umf': 157, 'ull': 341, 'urr': 280, 'ubb': 3, 'ul2': 342, 'ur2': 277, 'l1d': 2931, 'lld': 1140, 'rrd': 2011, 'r1d': 2455, 'imur': 429, 'pos': {'x': 7.8, 'y': 0.83, 'z': -0.39}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['4090', '0D9D', '1991', '4097'], 'Ax': ['5.10', '10.10', '4.40', '1.60'], 'Ay': ['0.00', '3.12', '3.66', '3.10'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['3.39', '3.44', '4.72', '7.13']}, 'a': -2.42, 'b': 0.75, 'oldx': 7.8, 'oldy': 0.83, 'imuc': 450.4484900923969, 'minimu': 145, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 173, 'urf': 140, 'umf': 157, 'ull': 341, 'urr': 280, 'ubb': 3, 'ul2': 342, 'ur2': 277, 'l1d': 2931, 'lld': 1140, 'rrd': 2011, 'r1d': 2455, 'imur': 435, 'pos': {'x': 7.8, 'y': 0.83, 'z': -0.39}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['4090', '0D9D', '1991', '4097'], 'Ax': ['5.10', '10.10', '4.40', '1.60'], 'Ay': ['0.00', '3.12', '3.66', '3.10'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['3.39', '3.44', '4.72', '7.13']}, 'a': -2.42, 'b': 0.75, 'oldx': 7.8, 'oldy': 0.83, 'imuc': 450.4484900923969, 'minimu': 145, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 173, 'urf': 140, 'umf': 157, 'ull': 341, 'urr': 280, 'ubb': 3, 'ul2': 342, 'ur2': 277, 'l1d': 2931, 'lld': 1140, 'rrd': 2011, 'r1d': 2455, 'imur': 442, 'pos': {'x': 7.8, 'y': 0.83, 'z': -0.39}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['4090', '0D9D', '1991', '4097'], 'Ax': ['5.10', '10.10', '4.40', '1.60'], 'Ay': ['0.00', '3.12', '3.66', '3.10'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['3.39', '3.44', '4.72', '7.13']}, 'a': -2.42, 'b': 0.75, 'oldx': 7.8, 'oldy': 0.83, 'imuc': 450.4484900923969, 'minimu': 145, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 113, 'urf': 100, 'umf': 123, 'ull': 100, 'urr': 241, 'ubb': 49, 'ul2': 100, 'ur2': 247, 'l1d': 2412, 'lld': 792, 'rrd': 2011, 'r1d': 2085, 'imur': 450, 'pos': {'x': 7.94, 'y': 1.15, 'z': -0.4}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['0D9D', '4090', '1991', '4097'], 'Ax': ['10.10', '5.10', '4.40', '1.60'], 'Ay': ['3.12', '0.00', '3.66', '3.10'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['3.22', '3.39', '4.58', '6.90']}, 'a': -2.42, 'b': 0.75, 'oldx': 7.8, 'oldy': 0.83, 'imuc': 450.4484900923969, 'minimu': 145, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 101, 'urf': 100, 'umf': 100, 'ull': 142, 'urr': 253, 'ubb': 74, 'ul2': 133, 'ur2': 264, 'l1d': 1623, 'lld': 1879, 'rrd': 1932, 'r1d': 2911, 'imur': 450, 'pos': {'x': 8.39, 'y': 0.88, 'z': -0.88}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['0D9D', '4090', '1991', '86AE'], 'Ax': ['10.10', '5.10', '4.40', '5.10'], 'Ay': ['3.12', '0.00', '3.66', '7.20'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['3.46', '3.97', '5.01', '7.42']}, 'a': -2.42, 'b': 0.75, 'oldx': 7.8, 'oldy': 0.83, 'imuc': 450.4484900923969, 'minimu': 145, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 82, 'urf': 100, 'umf': 78, 'ull': 78, 'urr': 271, 'ubb': 82, 'ul2': 92, 'ur2': 275, 'l1d': 1179, 'lld': 2032, 'rrd': 4134, 'r1d': 1722, 'imur': 450, 'pos': {'x': 8.06, 'y': 0.68, 'z': -0.63}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['4090', '0D9D', '1991', '4097'], 'Ax': ['5.10', '10.10', '4.40', '1.60'], 'Ay': ['0.00', '3.12', '3.66', '3.10'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['3.44', '3.68', '5.00', '7.49']}, 'a': -2.42, 'b': 0.75, 'oldx': 7.8, 'oldy': 0.83, 'imuc': 450.4484900923969, 'minimu': 145, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 81, 'urf': 100, 'umf': 100, 'ull': 123, 'urr': 100, 'ubb': 99, 'ul2': 100, 'ur2': 262, 'l1d': 1792, 'lld': 1292, 'rrd': 512, 'r1d': 2132, 'imur': 450, 'pos': {'x': 7.82, 'y': 0.3, 'z': -0.41}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['4090', '0D9D', '1991', '4097'], 'Ax': ['5.10', '10.10', '4.40', '1.60'], 'Ay': ['0.00', '3.12', '3.66', '3.10'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['3.14', '3.88', '4.95', '6.68']}, 'a': -2.42, 'b': 0.75, 'oldx': 7.8, 'oldy': 0.83, 'imuc': 450.4484900923969, 'minimu': 145, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 84, 'urf': 100, 'umf': 181, 'ull': 104, 'urr': 266, 'ubb': 100, 'ul2': 100, 'ur2': 246, 'l1d': 2781, 'lld': 2576, 'rrd': 1965, 'r1d': 1328, 'imur': 449, 'pos': {'x': 7.49, 'y': 0.59, 'z': -0.53}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['4090', '0D9D', '1991', '4097'], 'Ax': ['5.10', '10.10', '4.40', '1.60'], 'Ay': ['0.00', '3.12', '3.66', '3.10'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.93', '4.01', '4.60', '6.45']}, 'a': -2.42, 'b': 0.75, 'oldx': 7.8, 'oldy': 0.83, 'imuc': 450.4484900923969, 'minimu': 145, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
