{'ulf': 31, 'urf': 327, 'umf': 100, 'ull': 9, 'urr': 70, 'ubb': 156, 'ul2': 58, 'ur2': 63, 'l1d': 848, 'lld': 750, 'rrd': 1852, 'r1d': 871, 'imur': 360, 'pos': {'x': -0.82, 'y': 6.61, 'z': -0.33}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1D33', '4097', '0BAE', '86AE'], 'Ax': ['0.00', '1.60', '-4.20', '5.10'], 'Ay': ['7.20', '3.10', '3.40', '7.20'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['1.73', '4.46', '4.91', '5.89']}, 'a': -2.3, 'b': 6.3, 'oldx': -0.82, 'oldy': 6.61, 'imuc': 461.83011332616803, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 181, 'urf': 100, 'umf': 100, 'ull': 80, 'urr': 332, 'ubb': 0, 'ul2': 76, 'ur2': 332, 'l1d': 2091, 'lld': 646, 'rrd': 2493, 'r1d': 1944, 'imur': 451, 'pos': {'x': 3.71, 'y': 0.93, 'z': -0.44}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['4090', '1991', '4097', '1582'], 'Ax': ['5.10', '4.40', '1.60', '0.00'], 'Ay': ['0.00', '3.66', '3.10', '0.00'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.18', '3.24', '3.38', '4.14']}, 'a': -2.42, 'b': 0.75, 'oldx': 5.15, 'oldy': 1.07, 'imuc': 452.4205733434604, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 152, 'urf': 169, 'umf': 100, 'ull': 76, 'urr': 330, 'ubb': 0, 'ul2': 66, 'ur2': 333, 'l1d': 2461, 'lld': 2003, 'rrd': 2966, 'r1d': 2323, 'imur': 451, 'pos': {'x': 3.49, 'y': 0.98, 'z': -0.45}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['4090', '1991', '4097', '1582'], 'Ax': ['5.10', '4.40', '1.60', '0.00'], 'Ay': ['0.00', '3.66', '3.10', '0.00'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.50', '3.21', '3.36', '3.86']}, 'a': -2.42, 'b': 0.75, 'oldx': 5.15, 'oldy': 1.07, 'imuc': 452.4205733434604, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 129, 'urf': 100, 'umf': 100, 'ull': 344, 'urr': 78, 'ubb': 137, 'ul2': 72, 'ur2': 330, 'l1d': 1830, 'lld': 1905, 'rrd': 2156, 'r1d': 1692, 'imur': 451, 'pos': {'x': 3.29, 'y': 0.86, 'z': -0.41}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['4090', '4097', '1991', '1582'], 'Ax': ['5.10', '1.60', '4.40', '0.00'], 'Ay': ['0.00', '3.10', '3.66', '0.00'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.49', '3.03', '3.37', '3.74']}, 'a': -2.42, 'b': 0.75, 'oldx': 5.15, 'oldy': 1.07, 'imuc': 452.4205733434604, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 105, 'urf': 100, 'umf': 100, 'ull': 72, 'urr': 77, 'ubb': 0, 'ul2': 74, 'ur2': 331, 'l1d': 1618, 'lld': 2214, 'rrd': 1278, 'r1d': 1993, 'imur': 451, 'pos': {'x': 3.09, 'y': 0.83, 'z': -0.46}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['4090', '4097', '1991', '1582'], 'Ax': ['5.10', '1.60', '4.40', '0.00'], 'Ay': ['0.00', '3.10', '3.66', '0.00'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.66', '3.10', '3.49', '3.53']}, 'a': -2.42, 'b': 0.75, 'oldx': 5.15, 'oldy': 1.07, 'imuc': 452.4205733434604, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 171, 'urf': 100, 'umf': 100, 'ull': 70, 'urr': 69, 'ubb': 0, 'ul2': 344, 'ur2': 337, 'l1d': 1370, 'lld': 1702, 'rrd': 1786, 'r1d': 1858, 'imur': 451, 'pos': {'x': 2.79, 'y': 0.9, 'z': -0.42}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['4090', '4097', '1582', '1991'], 'Ax': ['5.10', '1.60', '0.00', '4.40'], 'Ay': ['0.00', '3.10', '0.00', '3.66'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.97', '2.87', '3.17', '3.54']}, 'a': -2.42, 'b': 0.75, 'oldx': 5.15, 'oldy': 1.07, 'imuc': 452.4205733434604, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 221, 'urf': 100, 'umf': 100, 'ull': 344, 'urr': 163, 'ubb': 0, 'ul2': 76, 'ur2': 335, 'l1d': 1381, 'lld': 1466, 'rrd': 2898, 'r1d': 1153, 'imur': 451, 'pos': {'x': 2.53, 'y': 0.93, 'z': -0.4}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['4097', '1582', '4090', '1991'], 'Ax': ['1.60', '0.00', '5.10', '4.40'], 'Ay': ['3.10', '0.00', '0.00', '3.66'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.76', '2.98', '3.11', '3.53']}, 'a': -2.42, 'b': 0.75, 'oldx': 5.15, 'oldy': 1.07, 'imuc': 452.4205733434604, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 199, 'urf': 100, 'umf': 151, 'ull': 127, 'urr': 143, 'ubb': 0, 'ul2': 72, 'ur2': 164, 'l1d': 1742, 'lld': 2609, 'rrd': 1650, 'r1d': 746, 'imur': 451, 'pos': {'x': 2.23, 'y': 0.9, 'z': -0.4}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['4097', '1582', '4090', '1991'], 'Ax': ['1.60', '0.00', '5.10', '4.40'], 'Ay': ['3.10', '0.00', '0.00', '3.66'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.72', '2.81', '3.38', '3.74']}, 'a': -2.42, 'b': 0.75, 'oldx': 5.15, 'oldy': 1.07, 'imuc': 452.4205733434604, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 159, 'urf': 100, 'umf': 64, 'ull': 79, 'urr': 155, 'ubb': 0, 'ul2': 342, 'ur2': 160, 'l1d': 1681, 'lld': 1266, 'rrd': 1499, 'r1d': 715, 'imur': 451, 'pos': {'x': 2.22, 'y': 1.15, 'z': -0.68}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['4097', '1582', '4090', '1991'], 'Ax': ['1.60', '0.00', '5.10', '4.40'], 'Ay': ['3.10', '0.00', '0.00', '3.66'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.70', '3.00', '3.59', '3.98']}, 'a': -2.42, 'b': 0.75, 'oldx': 5.15, 'oldy': 1.07, 'imuc': 452.4205733434604, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 165, 'urf': 100, 'umf': 100, 'ull': 121, 'urr': 68, 'ubb': 0, 'ul2': 68, 'ur2': 164, 'l1d': 1703, 'lld': 2773, 'rrd': 1219, 'r1d': 774, 'imur': 451, 'pos': {'x': 2.19, 'y': 1.08, 'z': -0.71}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['4097', '1582', '4090', '1991'], 'Ax': ['1.60', '0.00', '5.10', '4.40'], 'Ay': ['3.10', '0.00', '0.00', '3.66'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.74', '3.01', '3.62', '4.02']}, 'a': -2.42, 'b': 0.75, 'oldx': 5.15, 'oldy': 1.07, 'imuc': 452.4205733434604, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 152, 'urf': 100, 'umf': 127, 'ull': 66, 'urr': 47, 'ubb': 0, 'ul2': 68, 'ur2': 68, 'l1d': 1353, 'lld': 1597, 'rrd': 1721, 'r1d': 886, 'imur': 451, 'pos': {'x': 1.82, 'y': 1.01, 'z': -0.57}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['4097', '1582', '4090', '1991'], 'Ax': ['1.60', '0.00', '5.10', '4.40'], 'Ay': ['3.10', '0.00', '0.00', '3.66'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.66', '2.59', '3.85', '4.25']}, 'a': -2.42, 'b': 0.75, 'oldx': 5.15, 'oldy': 1.07, 'imuc': 452.4205733434604, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 108, 'urf': 100, 'umf': 384, 'ull': 338, 'urr': 43, 'ubb': 0, 'ul2': 67, 'ur2': 55, 'l1d': 1409, 'lld': 1527, 'rrd': 1203, 'r1d': 1110, 'imur': 451, 'pos': {'x': 1.59, 'y': 1.01, 'z': -0.53}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1582', '4097', '4090', '0BAE'], 'Ax': ['0.00', '1.60', '5.10', '-4.20'], 'Ay': ['0.00', '3.10', '0.00', '3.40'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.46', '2.66', '4.06', '6.51']}, 'a': -2.42, 'b': 0.75, 'oldx': 5.15, 'oldy': 1.07, 'imuc': 452.4205733434604, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 84, 'urf': 100, 'umf': 70, 'ull': 66, 'urr': 43, 'ubb': 0, 'ul2': 81, 'ur2': 43, 'l1d': 997, 'lld': 2151, 'rrd': 1351, 'r1d': 1116, 'imur': 451, 'pos': {'x': 1.26, 'y': 1.0, 'z': -0.4}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1582', '4097', '4090', '0BAE'], 'Ax': ['0.00', '1.60', '5.10', '-4.20'], 'Ay': ['0.00', '3.10', '0.00', '3.40'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.14', '2.57', '4.23', '6.30']}, 'a': -2.42, 'b': 0.75, 'oldx': 5.15, 'oldy': 1.07, 'imuc': 452.4205733434604, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 100, 'urf': 100, 'umf': 69, 'ull': 68, 'urr': 44, 'ubb': 0, 'ul2': 88, 'ur2': 43, 'l1d': 908, 'lld': 2372, 'rrd': 2589, 'r1d': 2165, 'imur': 451, 'pos': {'x': 1.0, 'y': 0.78, 'z': -0.42}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1582', '4097', '4090', '0BAE'], 'Ax': ['0.00', '1.60', '5.10', '-4.20'], 'Ay': ['0.00', '3.10', '0.00', '3.40'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['1.96', '2.66', '4.45', '6.19']}, 'a': -2.42, 'b': 0.75, 'oldx': 5.15, 'oldy': 1.07, 'imuc': 452.4205733434604, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 86, 'urf': 100, 'umf': 63, 'ull': 66, 'urr': 291, 'ubb': 0, 'ul2': 68, 'ur2': 43, 'l1d': 913, 'lld': 2713, 'rrd': 1586, 'r1d': 2322, 'imur': 451, 'pos': {'x': 0.82, 'y': 0.99, 'z': -0.35}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1582', '4097', '4090', '0BAE'], 'Ax': ['0.00', '1.60', '5.10', '-4.20'], 'Ay': ['0.00', '3.10', '0.00', '3.40'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['1.72', '2.69', '4.68', '6.10']}, 'a': -2.42, 'b': 0.75, 'oldx': 5.15, 'oldy': 1.07, 'imuc': 452.4205733434604, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 87, 'urf': 244, 'umf': 100, 'ull': 59, 'urr': 75, 'ubb': 0, 'ul2': 58, 'ur2': 190, 'l1d': 868, 'lld': 2859, 'rrd': 2313, 'r1d': 2636, 'imur': 451, 'pos': {'x': 0.51, 'y': 0.9, 'z': -0.35}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1582', '4097', '4090', '0BAE'], 'Ax': ['0.00', '1.60', '5.10', '-4.20'], 'Ay': ['0.00', '3.10', '0.00', '3.40'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['1.75', '2.83', '4.93', '6.02']}, 'a': -2.42, 'b': 0.75, 'oldx': 5.15, 'oldy': 1.07, 'imuc': 452.4205733434604, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 266, 'urf': 231, 'umf': 244, 'ull': 47, 'urr': 53, 'ubb': 0, 'ul2': 59, 'ur2': 68, 'l1d': 1479, 'lld': 2601, 'rrd': 1205, 'r1d': 1534, 'imur': 451, 'pos': {'x': 0.59, 'y': 0.71, 'z': -0.45}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1582', '4097', '4090', '0BAE'], 'Ax': ['0.00', '1.60', '5.10', '-4.20'], 'Ay': ['0.00', '3.10', '0.00', '3.40'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['1.81', '3.05', '5.10', '5.73']}, 'a': -2.42, 'b': 0.75, 'oldx': 5.15, 'oldy': 1.07, 'imuc': 452.4205733434604, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 164, 'urf': 206, 'umf': 237, 'ull': 59, 'urr': 61, 'ubb': 0, 'ul2': 58, 'ur2': 243, 'l1d': 1400, 'lld': 1302, 'rrd': 1338, 'r1d': 1353, 'imur': 451, 'pos': {'x': 0.08, 'y': 0.59, 'z': -0.5}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1582', '4097', '4090', '0BAE'], 'Ax': ['0.00', '1.60', '5.10', '-4.20'], 'Ay': ['0.00', '3.10', '0.00', '3.40'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['1.70', '3.37', '5.40', '5.33']}, 'a': -2.42, 'b': 0.75, 'oldx': 5.15, 'oldy': 1.07, 'imuc': 452.4205733434604, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 259, 'urf': 188, 'umf': 222, 'ull': 71, 'urr': 56, 'ubb': 0, 'ul2': 69, 'ur2': 44, 'l1d': 1307, 'lld': 2622, 'rrd': 1819, 'r1d': 1295, 'imur': 451, 'pos': {'x': -0.04, 'y': 0.91, 'z': -0.67}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1582', '4097', '0BAE', '4090'], 'Ax': ['0.00', '1.60', '-4.20', '5.10'], 'Ay': ['0.00', '3.10', '3.40', '0.00'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.07', '3.20', '5.12', '5.51']}, 'a': -2.42, 'b': 0.75, 'oldx': 5.15, 'oldy': 1.07, 'imuc': 452.4205733434604, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 263, 'urf': 171, 'umf': 198, 'ull': 77, 'urr': 183, 'ubb': 117, 'ul2': 57, 'ur2': 74, 'l1d': 1798, 'lld': 2242, 'rrd': 1407, 'r1d': 1860, 'imur': 451, 'pos': {'x': -0.23, 'y': 0.99, 'z': -0.57}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1582', '4097', '0BAE', '1991'], 'Ax': ['0.00', '1.60', '-4.20', '4.40'], 'Ay': ['0.00', '3.10', '3.40', '3.66'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['1.93', '3.26', '4.89', '5.87']}, 'a': -2.42, 'b': 0.75, 'oldx': 5.15, 'oldy': 1.07, 'imuc': 452.4205733434604, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 240, 'urf': 166, 'umf': 100, 'ull': 348, 'urr': 165, 'ubb': 55, 'ul2': 76, 'ur2': 227, 'l1d': 1935, 'lld': 3193, 'rrd': 2385, 'r1d': 1719, 'imur': 451, 'pos': {'x': -0.56, 'y': 0.91, 'z': -0.44}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1582', '4097', '0BAE', '1991'], 'Ax': ['0.00', '1.60', '-4.20', '4.40'], 'Ay': ['0.00', '3.10', '3.40', '3.66'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['1.85', '3.51', '4.66', '5.98']}, 'a': -2.42, 'b': 0.75, 'oldx': 5.15, 'oldy': 1.07, 'imuc': 452.4205733434604, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 227, 'urf': 410, 'umf': 168, 'ull': 104, 'urr': 256, 'ubb': 69, 'ul2': 123, 'ur2': 230, 'l1d': 1954, 'lld': 2521, 'rrd': 2102, 'r1d': 1484, 'imur': 451, 'pos': {'x': -0.69, 'y': 1.14, 'z': -0.3}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1582', '4097', '0BAE', '1991'], 'Ax': ['0.00', '1.60', '-4.20', '4.40'], 'Ay': ['0.00', '3.10', '3.40', '3.66'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['1.93', '3.17', '4.33', '6.18']}, 'a': -2.42, 'b': 0.75, 'oldx': 5.15, 'oldy': 1.07, 'imuc': 452.4205733434604, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 233, 'urf': 405, 'umf': 403, 'ull': 90, 'urr': 170, 'ubb': 69, 'ul2': 125, 'ur2': 190, 'l1d': 1526, 'lld': 1658, 'rrd': 2007, 'r1d': 1654, 'imur': 451, 'pos': {'x': -0.79, 'y': 1.12, 'z': -0.28}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1582', '4097', '0BAE', '1991'], 'Ax': ['0.00', '1.60', '-4.20', '4.40'], 'Ay': ['0.00', '3.10', '3.40', '3.66'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['1.92', '3.41', '4.33', '6.24']}, 'a': -2.42, 'b': 0.75, 'oldx': 5.15, 'oldy': 1.07, 'imuc': 452.4205733434604, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 242, 'urf': 398, 'umf': 100, 'ull': 64, 'urr': 173, 'ubb': 60, 'ul2': 67, 'ur2': 272, 'l1d': 2342, 'lld': 1294, 'rrd': 1877, 'r1d': 1805, 'imur': 451, 'pos': {'x': -0.98, 'y': 0.73, 'z': -0.37}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1582', '4097', '0BAE', '4090'], 'Ax': ['0.00', '1.60', '-4.20', '5.10'], 'Ay': ['0.00', '3.10', '3.40', '0.00'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['1.99', '3.84', '4.38', '6.30']}, 'a': -2.42, 'b': 0.75, 'oldx': 5.15, 'oldy': 1.07, 'imuc': 452.4205733434604, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 236, 'urf': 321, 'umf': 318, 'ull': 60, 'urr': 160, 'ubb': 136, 'ul2': 75, 'ur2': 275, 'l1d': 2077, 'lld': 2029, 'rrd': 1963, 'r1d': 1681, 'imur': 452, 'pos': {'x': -1.4, 'y': 0.24, 'z': -0.05}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1582', '4097', '0BAE', '4090'], 'Ax': ['0.00', '1.60', '-4.20', '5.10'], 'Ay': ['0.00', '3.10', '3.40', '0.00'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['1.89', '4.23', '4.30', '6.44']}, 'a': -2.42, 'b': 0.75, 'oldx': 5.15, 'oldy': 1.07, 'imuc': 452.4205733434604, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 210, 'urf': 134, 'umf': 150, 'ull': 83, 'urr': 142, 'ubb': 0, 'ul2': 76, 'ur2': 257, 'l1d': 2600, 'lld': 2214, 'rrd': 1630, 'r1d': 1363, 'imur': 452, 'pos': {'x': -1.08, 'y': 0.95, 'z': -0.33}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1582', '4097', '0BAE', '1991'], 'Ax': ['0.00', '1.60', '-4.20', '4.40'], 'Ay': ['0.00', '3.10', '3.40', '3.66'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.04', '3.63', '4.24', '6.46']}, 'a': -2.42, 'b': 0.75, 'oldx': 5.15, 'oldy': 1.07, 'imuc': 452.4205733434604, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 200, 'urf': 120, 'umf': 298, 'ull': 343, 'urr': 126, 'ubb': 0, 'ul2': 343, 'ur2': 263, 'l1d': 1529, 'lld': 1880, 'rrd': 2015, 'r1d': 1700, 'imur': 452, 'pos': {'x': -1.39, 'y': 0.9, 'z': -0.34}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1582', '4097', '0BAE', '1991'], 'Ax': ['0.00', '1.60', '-4.20', '4.40'], 'Ay': ['0.00', '3.10', '3.40', '3.66'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.21', '4.04', '4.04', '6.50']}, 'a': -2.42, 'b': 0.75, 'oldx': 5.15, 'oldy': 1.07, 'imuc': 452.4205733434604, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 264, 'urf': 321, 'umf': 278, 'ull': 83, 'urr': 104, 'ubb': 0, 'ul2': 112, 'ur2': 118, 'l1d': 2020, 'lld': 2358, 'rrd': 1923, 'r1d': 1838, 'imur': 452, 'pos': {'x': -2.08, 'y': 0.53, 'z': -0.04}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1582', '0BAE', '4097', '1D33'], 'Ax': ['0.00', '-4.20', '1.60', '0.00'], 'Ay': ['0.00', '3.40', '3.10', '7.20'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.45', '3.72', '4.20', '7.01']}, 'a': -2.42, 'b': 0.75, 'oldx': 5.15, 'oldy': 1.07, 'imuc': 452.4205733434604, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
